,kind,etag,id,snippet_videoId,snippet_topLevelComment_kind,snippet_topLevelComment_etag,snippet_topLevelComment_id,snippet_topLevelComment_snippet_videoId,snippet_topLevelComment_snippet_textDisplay,snippet_topLevelComment_snippet_textOriginal,snippet_topLevelComment_snippet_authorDisplayName,snippet_topLevelComment_snippet_authorProfileImageUrl,snippet_topLevelComment_snippet_authorChannelUrl,snippet_topLevelComment_snippet_authorChannelId_value,snippet_topLevelComment_snippet_canRate,snippet_topLevelComment_snippet_viewerRating,snippet_topLevelComment_snippet_likeCount,snippet_topLevelComment_snippet_publishedAt,snippet_topLevelComment_snippet_updatedAt,snippet_canReply,snippet_totalReplyCount,snippet_isPublic
0,youtube#commentThread,J4hK5l3A7LfOTMg2lIyialdTXto,Ugx1XVeJsbhVEToFUrN4AaABAg,VxWWltUtidc,youtube#comment,X8jmBwtuabf1ihRF8jQAt9RhMqE,Ugx1XVeJsbhVEToFUrN4AaABAg,VxWWltUtidc,Great video! thank you so much. challenge accepted.,Great video! thank you so much. challenge accepted.,Anna Johannes,https://yt3.ggpht.com/ytc/AL5GRJVskYsqC8LuUiQvFp5qNaIhbXUE1sVdUQ6zRw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdLQlFYf_7Gcpwm9VMyMiUQ,UCdLQlFYf_7Gcpwm9VMyMiUQ,True,none,0,2022-12-17T05:32:06Z,2022-12-17T05:32:06Z,True,0,True
1,youtube#commentThread,CaIGYg_GnHiqA4GSFljgTrLdVFE,UgyhxWylIqOuL8Hru2N4AaABAg,VxWWltUtidc,youtube#comment,bloNECJaoQWC9EgytGpHoYmFEWE,UgyhxWylIqOuL8Hru2N4AaABAg,VxWWltUtidc,How do I reach the exporting companys??,How do I reach the exporting companys??,Martin Wanyeki,https://yt3.ggpht.com/ytc/AL5GRJUV9U1tsee_c2yZgbDLGT_1zWIsvfnna5DkrBfi=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCrnGppo4bTW791EgoDRAotA,UCrnGppo4bTW791EgoDRAotA,True,none,0,2022-12-04T05:53:45Z,2022-12-04T05:53:45Z,True,0,True
2,youtube#commentThread,Ad2D_LlbO9I7zve0hePi3ztvXVs,UgxPwJlpvpHTtQ0lH3F4AaABAg,VxWWltUtidc,youtube#comment,m4tUcVUIj5WrAp-pCQwJO7Hm2FA,UgxPwJlpvpHTtQ0lH3F4AaABAg,VxWWltUtidc,Wow! The lady truly impressed me.. I needed that push,Wow! The lady truly impressed me.. I needed that push,Agnes Wangari,https://yt3.ggpht.com/ytc/AL5GRJXwEhXRzFVTlfq2dpeznQsHktm8yw4j_wDB713fLE-0XEBUmx52srEjSlppg-6j=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzn3Oe0XjKgG3gftvPCdAcA,UCzn3Oe0XjKgG3gftvPCdAcA,True,none,0,2022-10-22T20:24:19Z,2022-10-22T20:24:19Z,True,0,True
3,youtube#commentThread,kK8MRBfmsoQg1veTBP13pKOzldc,UgyTYpN45M65gh0eC194AaABAg,VxWWltUtidc,youtube#comment,cU0hWjnv8AZRbSBD0MpzCR5m7Dk,UgyTYpN45M65gh0eC194AaABAg,VxWWltUtidc,Nice one,Nice one,Anifa Mosha,https://yt3.ggpht.com/ytc/AL5GRJVz-B1t7TPE7S6x7lYiv3IskkipvoCTg0Wgnw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCN5jTQvguztmu91UPC_dBhQ,UCN5jTQvguztmu91UPC_dBhQ,True,none,0,2022-08-10T17:36:35Z,2022-08-10T17:36:35Z,True,0,True
4,youtube#commentThread,KMte4-d5MfC2zFHQGTJIxGY5xc4,UgwV2l6ruN9CyyR6Luh4AaABAg,VxWWltUtidc,youtube#comment,JQEdAeVhg7X8wC3566zQsY-ggJg,UgwV2l6ruN9CyyR6Luh4AaABAg,VxWWltUtidc,Wow I wish I could have a green house,Wow I wish I could have a green house,God's favour,https://yt3.ggpht.com/ytc/AL5GRJWTWyVVLnNOGNC9Mcl2F89Rleiz3iG4CLkMHQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC7dQ6gsaxtHyoDHX7vIOChg,UC7dQ6gsaxtHyoDHX7vIOChg,True,none,0,2022-02-27T18:52:31Z,2022-02-27T18:52:31Z,True,0,True
5,youtube#commentThread,2Lmyn5leA3B7aFLtkljXr89dA4g,UgynGQLRSx7tkOYy0t54AaABAg,VxWWltUtidc,youtube#comment,3B8QYKo4Sahq_cyWuWVOQJ0Ou3g,UgynGQLRSx7tkOYy0t54AaABAg,VxWWltUtidc,Love it. Thanks for information!,Love it. Thanks for information!,Meheret Nardos,https://yt3.ggpht.com/ytc/AL5GRJXE9K88101Og4gDOa5uBwCHe8CeXl_BmiOADQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkOv7GNYowLrhSvxSEvDIkw,UCkOv7GNYowLrhSvxSEvDIkw,True,none,0,2022-02-12T06:27:04Z,2022-02-12T06:27:04Z,True,0,True
6,youtube#commentThread,sM-VLkHOO-H1SumyMc-M_KpxDqc,Ugz-AoOnK0a3PjgO28B4AaABAg,VxWWltUtidc,youtube#comment,LFN7qrn7nIap9lSZ2EbB4dnsVek,Ugz-AoOnK0a3PjgO28B4AaABAg,VxWWltUtidc,Hi  Cape Town South Africa,Hi  Cape Town South Africa,Tessa Hugo,https://yt3.ggpht.com/ytc/AL5GRJXzYXimdcghppTtYrqNhMeq8p0ZZWWvF4UBzw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCyl2r9MqnQuU0wov442FFgg,UCyl2r9MqnQuU0wov442FFgg,True,none,0,2022-01-07T16:59:25Z,2022-01-07T16:59:25Z,True,0,True
7,youtube#commentThread,fu74Uxeso7LyQNEvdOUAQfOVSlk,Ugw844h5_a1BZmPFTRp4AaABAg,VxWWltUtidc,youtube#comment,mBReJOnFytIbxbs8QifG3yFwCHU,Ugw844h5_a1BZmPFTRp4AaABAg,VxWWltUtidc,Great nice ❤️❤️,Great nice ❤️❤️,Stephen's Natural Foods,https://yt3.ggpht.com/llcZ5CTij8hrWrQW3NzedNglhLABt-ubS8OjB3jI4uD9WY_dimKuWXrET4N-gKyM0vpsNGahhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClqPXs850X93Nci_D_KSuew,UClqPXs850X93Nci_D_KSuew,True,none,0,2022-01-04T16:45:05Z,2022-01-04T16:45:05Z,True,0,True
8,youtube#commentThread,rUsoz3Qp3yUX0U-YxAyl4i0m_yk,UgyhLPT2d522nXcxKhV4AaABAg,VxWWltUtidc,youtube#comment,WubqdQA5F3SylxP2ebhpWlpoZxo,UgyhLPT2d522nXcxKhV4AaABAg,VxWWltUtidc,Thanks alot farm Kenya.... How can I get the farmers contact,Thanks alot farm Kenya.... How can I get the farmers contact,Kevin Kamau,https://yt3.ggpht.com/HyDRfM0DxRm9qxRtudVo2bqkRpZXO3PcV8efM1kKsUfxfJhZpsvbfTwfZljqlpv1gMZUG9og9w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCL9oB6WQp0D2Er-zLpwil3Q,UCL9oB6WQp0D2Er-zLpwil3Q,True,none,1,2022-01-04T02:49:01Z,2022-01-04T02:49:01Z,True,0,True
9,youtube#commentThread,nxk3D1-pgcrj25OqQp0KyfxHSyQ,Ugy39q_3cfFDWdk2h_R4AaABAg,VxWWltUtidc,youtube#comment,g1WsRrEyCuRKCAMGvslKv6KiurE,Ugy39q_3cfFDWdk2h_R4AaABAg,VxWWltUtidc,Bless up from jamaica,Bless up from jamaica,Damion Anderson,https://yt3.ggpht.com/ytc/AL5GRJXWzy8WU0tA49W9Qoay30KqAEtU9iV_uqJF6Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3L7L6JuibVtDgwT5JyXt1A,UC3L7L6JuibVtDgwT5JyXt1A,True,none,1,2022-01-03T12:28:13Z,2022-01-03T12:28:13Z,True,0,True
10,youtube#commentThread,FS2gjbBF4DYv7LsRnbZ8wHfv5PE,UgxrkkQl1VSY3muDSY94AaABAg,VxWWltUtidc,youtube#comment,KJx6onF5qfqj9ZRJdQfCAaQaS5g,UgxrkkQl1VSY3muDSY94AaABAg,VxWWltUtidc,"With all due respect farming is equally a career. When you put your words the way you put it , it sounds as if farming is something else farming is equally a career….","With all due respect farming is equally a career. When you put your words the way you put it , it sounds as if farming is something else farming is equally a career….",Dasidor Farms,https://yt3.ggpht.com/LXPL57Ejl50_is-MsPTFoH1xuAttLOaf5qvKaPlt-2tf1Li2jPkj4oau-3ytr-F8VO4u12F9fw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCpvIpml9EehWrcSNHdxDxRA,UCpvIpml9EehWrcSNHdxDxRA,True,none,5,2021-12-30T13:19:15Z,2021-12-30T13:19:48Z,True,0,True
11,youtube#commentThread,rE5i1SIlK3k_HnmvQBtHBto63L0,UgwHffXnF_CSPkIpCcV4AaABAg,VxWWltUtidc,youtube#comment,rFprnZ1ni3prEB3HFnyOU1LDa8o,UgwHffXnF_CSPkIpCcV4AaABAg,VxWWltUtidc,Very inspiring!,Very inspiring!,Seth Cooper,https://yt3.ggpht.com/ytc/AL5GRJX2kPjRj7AAef0PbQTPwxcqROjU_2xxdvemWg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKz-TEnunPE7CSXjAAGP5nQ,UCKz-TEnunPE7CSXjAAGP5nQ,True,none,2,2021-12-29T20:48:51Z,2021-12-29T20:48:51Z,True,0,True
12,youtube#commentThread,pwHcWbNrBj0xkDCQ-2wUhnsPBsY,Ugxi5zIMsGdTqLKbRcV4AaABAg,VxWWltUtidc,youtube#comment,eEc5rhSRHAYeFCoYAxqpiGfi8oQ,Ugxi5zIMsGdTqLKbRcV4AaABAg,VxWWltUtidc,"<a href=""https://youtu.be/RKSKnKQKzVQ"">https://youtu.be/RKSKnKQKzVQ</a>",https://youtu.be/RKSKnKQKzVQ,Krishna K Singh,https://yt3.ggpht.com/ytc/AL5GRJVcod3tomywYrtlUuvd8gq03QZk3i7AgcgppPBmrQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaTOhRvRkX_fjoXFmQBHOqg,UCaTOhRvRkX_fjoXFmQBHOqg,True,none,0,2021-12-25T14:51:20Z,2021-12-25T14:51:20Z,True,0,True
13,youtube#commentThread,29mV9zcn09PIKPp9DCr9GHpZoVQ,UgyRxoAYXtOIBlqG0Ut4AaABAg,VxWWltUtidc,youtube#comment,7pkWOX4L7eFWsjNc_5Ji-M3wXCA,UgyRxoAYXtOIBlqG0Ut4AaABAg,VxWWltUtidc,Nice video,Nice video,Krishna K Singh,https://yt3.ggpht.com/ytc/AL5GRJVcod3tomywYrtlUuvd8gq03QZk3i7AgcgppPBmrQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaTOhRvRkX_fjoXFmQBHOqg,UCaTOhRvRkX_fjoXFmQBHOqg,True,none,3,2021-12-25T14:51:14Z,2021-12-25T14:51:14Z,True,0,True
14,youtube#commentThread,gkRanxLVmeRPs2hb1PWI-ZjqYqE,Ugwgrpx_o67BblmnxHl4AaABAg,VxWWltUtidc,youtube#comment,PU85deohwGytXLf29LhaFd7uE3c,Ugwgrpx_o67BblmnxHl4AaABAg,VxWWltUtidc,Goals😍,Goals😍,Zizi Geee,https://yt3.ggpht.com/B15P5deKuIWxktaael7lMi0ntAJgxnfWnlDU1E6Yg7Yqc8u61NfyYUF4dBWSJ117kkgRIWVftg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYMAJcla0pKYTVzYQK_t4tg,UCYMAJcla0pKYTVzYQK_t4tg,True,none,3,2021-12-24T11:34:05Z,2021-12-24T11:34:05Z,True,0,True
15,youtube#commentThread,x_dBTL79Io4GYaFCBrNLGC7BOww,Ugxny0Rsp1kdPdbcwGR4AaABAg,VxWWltUtidc,youtube#comment,XlRl7Fe2_9dyzJYaoyTcAWWZbFs,Ugxny0Rsp1kdPdbcwGR4AaABAg,VxWWltUtidc,"You don&#39;t need to run an expensive diesel engine for irrigation. You can use solar where your only investment will be like 60k shs if you have an irrigation kit and water reservoir. Check sunculture solar company in Kenya, they give loans...","You don't need to run an expensive diesel engine for irrigation. You can use solar where your only investment will be like 60k shs if you have an irrigation kit and water reservoir. Check sunculture solar company in Kenya, they give loans...",Best Game,https://yt3.ggpht.com/N3o-5GfJmtP95VJk-u7X5PJwua0AEE0-QM6xl2dM8dwLxsljyfHVmf1fKmo2w6A2Saa-KUx1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAsiE-xerJ0wnw88_VG2sBA,UCAsiE-xerJ0wnw88_VG2sBA,True,none,3,2021-12-23T21:36:26Z,2022-01-04T19:24:51Z,True,0,True
16,youtube#commentThread,kk3tYUQ4EincDtquGxTZmwsY5yU,Ugwq4y3P6wtOs3D0HKB4AaABAg,VxWWltUtidc,youtube#comment,nz2c3-OWPGAi-d7khdf8xFAGqg8,Ugwq4y3P6wtOs3D0HKB4AaABAg,VxWWltUtidc,"Greeting from Somalia, I liked what you said and really touches me the sweet potato is one Shiling why I don&#39;t produce a million of them why not two million I realized this words come from real farmer thank you so much. what I ask you how many acer or Hegter can produce that million or two million of potato&#39;s one more time thank you God bless you sister.","Greeting from Somalia, I liked what you said and really touches me the sweet potato is one Shiling why I don't produce a million of them why not two million I realized this words come from real farmer thank you so much. what I ask you how many acer or Hegter can produce that million or two million of potato's one more time thank you God bless you sister.",Hadi Abdi Yusuf,https://yt3.ggpht.com/ytc/AL5GRJUbuq4DA48jEqlB3rBC4L6skgs1QOiOMYZQ5SAZ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8wyC1UtkE28MQdK77I_0xA,UC8wyC1UtkE28MQdK77I_0xA,True,none,4,2021-12-22T15:37:07Z,2021-12-22T15:54:28Z,True,0,True
17,youtube#commentThread,g6V3pcOAVLti-XD0ymfI6ESQRgo,UgzBpxuHLWvgpp0hBGp4AaABAg,VxWWltUtidc,youtube#comment,V99FDgCH7-Cie9sYAmoEjjHM51k,UgzBpxuHLWvgpp0hBGp4AaABAg,VxWWltUtidc,Great stuff.,Great stuff.,Boniface,https://yt3.ggpht.com/ytc/AL5GRJWc4I4xa_oB8J5Uwo_ZcJN9va9DdqCMB8pyqPNwlA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC_123sIhgpIJaeNvwks5y6g,UC_123sIhgpIJaeNvwks5y6g,True,none,2,2021-12-21T13:00:42Z,2021-12-21T13:00:42Z,True,0,True
18,youtube#commentThread,b3CVi1vSlXJcrv9ViUuG9Bzw0QY,UgwdtG1BfshBFeRs3uF4AaABAg,VxWWltUtidc,youtube#comment,rClyCC7ZIAxzME70iWA6UZv0t2A,UgwdtG1BfshBFeRs3uF4AaABAg,VxWWltUtidc,Would you be able to get me the number for the hoho guy,Would you be able to get me the number for the hoho guy,Dennis Muchiri,https://yt3.ggpht.com/ytc/AL5GRJXcQeiM06DpcBKebRqhwABcFA-FQqKXn5JwdQCA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDCn01OzFG6PXVTl0Dp7aCA,UCDCn01OzFG6PXVTl0Dp7aCA,True,none,7,2021-12-21T05:33:55Z,2021-12-21T05:33:55Z,True,3,True
19,youtube#commentThread,ULh3f_6B5RiRdhGJJsvQF6zWG4E,UgzfoWtBCewZwEmRfGB4AaABAg,VxWWltUtidc,youtube#comment,Oxujp5NJK4l_eUqJjAw5JIA1BHI,UgzfoWtBCewZwEmRfGB4AaABAg,VxWWltUtidc,"Thanks dear Susan but their VOICES(farmers)have been low in some parts of the show, otherwise thanks a lot 🙏👍, from Uganda 🇺🇬","Thanks dear Susan but their VOICES(farmers)have been low in some parts of the show, otherwise thanks a lot 🙏👍, from Uganda 🇺🇬",JUDITH AK,https://yt3.ggpht.com/BS9amkZ49DS7Z3rS3ZrRnTOOvMhvsUhiKBiPH7kzh-giDf3U-jJBblyT8kyE3yedW59SO3gW=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCUtu_9ag_rdCc83Rm0tT0cA,UCUtu_9ag_rdCc83Rm0tT0cA,True,none,4,2021-12-20T12:24:58Z,2021-12-20T12:24:58Z,True,1,True
0,youtube#commentThread,AaN-106zeEVkdHkdCA1cTTshbc4,UgxXWGeN0rO9TPHZ8wl4AaABAg,O7sErzTlKFI,youtube#comment,tP_sOcu-_pZbj_HFK1Ozuzruenk,UgxXWGeN0rO9TPHZ8wl4AaABAg,O7sErzTlKFI,Am a kenyan qith a dip in civil eng....i would love to know more about pig feeds and how to make them myself,Am a kenyan qith a dip in civil eng....i would love to know more about pig feeds and how to make them myself,martin ngigi,https://yt3.ggpht.com/ytc/AL5GRJUtB0IiUFFPmNJ2NoYJcaeKHnYr9KZJT5oMNZxhBGnZgwC9Q4EbVDypxLA_kdPp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdM6kZHswhipPFHOsu5m0sw,UCdM6kZHswhipPFHOsu5m0sw,True,none,0,2023-02-09T00:57:55Z,2023-02-09T00:57:55Z,True,0,True
1,youtube#commentThread,IdTF4yS1itbdHhovH0BjwqMbUeU,UgwwiIEzCv-UgRMHGvx4AaABAg,O7sErzTlKFI,youtube#comment,AULclSCjM1b6AFFaJ772N-Zp9DE,UgwwiIEzCv-UgRMHGvx4AaABAg,O7sErzTlKFI,Go on  sister,Go on  sister,Tuyisenge Eraste,https://yt3.ggpht.com/ytc/AL5GRJXFPZ2XcfSZU4_2ooLasFYxS9ZwppfoulORCTfupdKkcbXrXsqb6AW8PiMv011o=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChtnvjGWrf9tRYEkfD9GFqA,UChtnvjGWrf9tRYEkfD9GFqA,True,none,1,2022-12-06T09:25:35Z,2022-12-06T09:25:35Z,True,0,True
2,youtube#commentThread,Ss4arMNHE35ZzMt5pNFVEp206wc,UgyTIqE6ihaD9Q3Qzfd4AaABAg,O7sErzTlKFI,youtube#comment,8030wilAPf0vNrvb9DbvM6HXQ-s,UgyTIqE6ihaD9Q3Qzfd4AaABAg,O7sErzTlKFI,Go higher girl 🫶🏽 The sky is no longer the limit ❤️,Go higher girl 🫶🏽 The sky is no longer the limit ❤️,Regine pacis GIHOZO,https://yt3.ggpht.com/ytc/AL5GRJU1zFyrkKkW1NiXUeHgk8ox44WSr_0RIinoGzatsA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCAdrvxZrS0X7VfG4PJ7tUTA,UCAdrvxZrS0X7VfG4PJ7tUTA,True,none,1,2022-12-05T20:07:14Z,2022-12-05T20:07:14Z,True,0,True
3,youtube#commentThread,c0mkCMHWZiQCQSftlSvA0c-QQIw,UgyMXqAYEFr7LRahb6V4AaABAg,O7sErzTlKFI,youtube#comment,LSQtmmN6ZJeVwlRs1MwBcyky-8Y,UgyMXqAYEFr7LRahb6V4AaABAg,O7sErzTlKFI,Byizacyane,Byizacyane,Valens Nshimiyumukiza,https://yt3.ggpht.com/ytc/AL5GRJWoHvVZprCGhiQ_pK2jSY-698WHvr96N0AanNVrIIrBP0NERZ5bH03nwjvCa_Ce=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCIlLmhHAUnw7ofsOiCTioKg,UCIlLmhHAUnw7ofsOiCTioKg,True,none,2,2022-12-05T19:04:26Z,2022-12-05T19:04:26Z,True,0,True
4,youtube#commentThread,euK6hpPcXSszgmr2bC1jGNm6ic0,UgzvnTfiOVuEjb577RZ4AaABAg,O7sErzTlKFI,youtube#comment,7MHuX_amdcAPfUu9l3lTwRT4jrY,UgzvnTfiOVuEjb577RZ4AaABAg,O7sErzTlKFI,Sangwa irwanda dis,Sangwa irwanda dis,NGANZO TV,https://yt3.ggpht.com/AoTC0HuLgAeyi1uaBMJfqNtdG3wi86475njPTLxr1F0W4o8BA83QbSZVuO7PZCluupy2v8B-2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaKuIjNoIRGMEQeQl8GEffQ,UCaKuIjNoIRGMEQeQl8GEffQ,True,none,0,2022-12-05T17:57:55Z,2022-12-05T17:57:55Z,True,0,True
5,youtube#commentThread,j7RAqNgmE2ZL5hfol899cRLbuVQ,UgxPvY7q4siPmcA_NLN4AaABAg,O7sErzTlKFI,youtube#comment,V27j6p-QDbh1q9reWB8AXJdd5To,UgxPvY7q4siPmcA_NLN4AaABAg,O7sErzTlKFI,Cyakora mukobwa courage kbx,Cyakora mukobwa courage kbx,NGANZO TV,https://yt3.ggpht.com/AoTC0HuLgAeyi1uaBMJfqNtdG3wi86475njPTLxr1F0W4o8BA83QbSZVuO7PZCluupy2v8B-2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaKuIjNoIRGMEQeQl8GEffQ,UCaKuIjNoIRGMEQeQl8GEffQ,True,none,1,2022-12-05T17:55:57Z,2022-12-05T17:55:57Z,True,0,True
0,youtube#commentThread,rq14jZaFm_SHq3PkvQDI57ZDIRQ,Ugy48cjWURKMcBEOKaN4AaABAg,dlpPyw070ZI,youtube#comment,WleURngg-766Mxxsua49YB80pVA,Ugy48cjWURKMcBEOKaN4AaABAg,dlpPyw070ZI,90000 lopu ante 92000 appu unna vyakthi ki runamaafi avthada Leda 90000 lopu appu untene avthada,90000 lopu ante 92000 appu unna vyakthi ki runamaafi avthada Leda 90000 lopu appu untene avthada,Aditya Rao,https://yt3.ggpht.com/ytc/AL5GRJV-lPakrib4sI9SLAr5lIkNQScAz6CoB3WWbBl6Gw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCYj3hwBIOPWtDjPL9nrmzBA,UCYj3hwBIOPWtDjPL9nrmzBA,True,none,0,2023-02-09T07:54:13Z,2023-02-09T07:54:13Z,True,0,True
0,youtube#commentThread,aMtIt2eIF3yT39L1f4dVvSpqnUc,Ugwjs-dW6olZ0FkiPIt4AaABAg,tK6c6VV84xU,youtube#comment,CQT5DvgA60519-trxjJvMy-IrfU,Ugwjs-dW6olZ0FkiPIt4AaABAg,tK6c6VV84xU,Kenya to reach this level I highly doubt it,Kenya to reach this level I highly doubt it,gaza,https://yt3.ggpht.com/ytc/AL5GRJU0HjEdlJJ4fz6XUexfSpP4WBiaEr3dZXoA1EPCyRNDulfO_7CK_XKBsUaWuTnO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCgI3lKUtV86yuKAr655Oirw,UCgI3lKUtV86yuKAr655Oirw,True,none,0,2022-12-20T13:24:44Z,2022-12-20T13:24:44Z,True,0,True
1,youtube#commentThread,F8To5PvlrbEsMx-gwDa-YHTkl38,UgwVpMjgpoAya812bpJ4AaABAg,tK6c6VV84xU,youtube#comment,eHtStPIhT3mid1wia4L4Zv-qwSs,UgwVpMjgpoAya812bpJ4AaABAg,tK6c6VV84xU,"And us we have free natural rain, but farmers have struggled of even selling their products, to again money of the same to improve there work, unfortunates","And us we have free natural rain, but farmers have struggled of even selling their products, to again money of the same to improve there work, unfortunates",naomy mose,https://yt3.ggpht.com/ytc/AL5GRJUhbqiDI0u_GPNOpXqQxOQphtwpMJNrXYUwIg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCknVrQH60sDmDvRuXuCunVQ,UCknVrQH60sDmDvRuXuCunVQ,True,none,0,2022-12-20T07:56:28Z,2022-12-20T07:56:28Z,True,0,True
2,youtube#commentThread,OL1rhwvfkOVhbgALfZOimK4Pb10,UgzSjs2OP2WtDMRpmPd4AaABAg,tK6c6VV84xU,youtube#comment,AbdI4owJXPmZ2Fsgr8tmxbPr5kY,UgzSjs2OP2WtDMRpmPd4AaABAg,tK6c6VV84xU,Now this is what you should be bringing us frequently.,Now this is what you should be bringing us frequently.,Benjamin Njogu,https://yt3.ggpht.com/ytc/AL5GRJXD15PkADW5rHekCqDMcf_SkxOeAoLSIk3Hwwjl5Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCdWXkgeakC2nFyjKJfNbafA,UCdWXkgeakC2nFyjKJfNbafA,True,none,0,2022-12-20T03:05:03Z,2022-12-20T03:05:03Z,True,0,True
3,youtube#commentThread,8fG1Kavw64Glf_e5gzEvDtDD3O8,UgxDO40tF8jqiQlFCFx4AaABAg,tK6c6VV84xU,youtube#comment,cjQFoHsIhnD6zcK226zf9s5ihnQ,UgxDO40tF8jqiQlFCFx4AaABAg,tK6c6VV84xU,INCINERATORS IN AFRICA never,INCINERATORS IN AFRICA never,tuforu4,https://yt3.ggpht.com/ytc/AL5GRJWrBKaHf0YLKdLqn6bheNScQwFXoBgPbfyR-hnI=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC88DAVXWFztriM7IGPi1LYA,UC88DAVXWFztriM7IGPi1LYA,True,none,0,2022-12-20T00:23:38Z,2022-12-20T00:23:38Z,True,0,True
4,youtube#commentThread,_RJ2a7JbOqscP31USP94a2cuAHU,Ugw5p-vETKKstoRhdFx4AaABAg,tK6c6VV84xU,youtube#comment,3jV4tYzN5dtMWn6q7opqGMOqcVM,Ugw5p-vETKKstoRhdFx4AaABAg,tK6c6VV84xU,Amazing how it&#39;s almost 2023 and NTV still has awful cameras and mics.,Amazing how it's almost 2023 and NTV still has awful cameras and mics.,Kazimali Mawji,https://yt3.ggpht.com/ytc/AL5GRJX3rj15lkmIILbwiHUCeG1HSA_VWgM25giF70PVUrg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXG9UjAEi5IVkQcDUNPTh5Q,UCXG9UjAEi5IVkQcDUNPTh5Q,True,none,3,2022-12-19T22:06:42Z,2022-12-19T22:06:42Z,True,0,True
5,youtube#commentThread,laIKKJwQHtdAN0ZeMIUm0J4WchY,Ugz3jql8b8bjXxIDVwx4AaABAg,tK6c6VV84xU,youtube#comment,D5fwPQqRpirj_YIiA-72nyxsJPs,Ugz3jql8b8bjXxIDVwx4AaABAg,tK6c6VV84xU,"Nice , very nice , we should embrace such technology👍🏽","Nice , very nice , we should embrace such technology👍🏽",Hay Farmer Kipyegen Farm,https://yt3.ggpht.com/ytc/AL5GRJUTIMJHgung38u8TZIUnwwaI7LhtH92DxCZB4AzXg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtSOgbsVr0lX98yo2S2JgeQ,UCtSOgbsVr0lX98yo2S2JgeQ,True,none,0,2022-12-19T19:18:35Z,2022-12-19T19:18:35Z,True,0,True
6,youtube#commentThread,rKhujeJYMFp7883aOHQyN3hIYZw,Ugxq3g36omRV8epvS-94AaABAg,tK6c6VV84xU,youtube#comment,HiIrJSOkGEBttZF0LVToW43NhgI,Ugxq3g36omRV8epvS-94AaABAg,tK6c6VV84xU,Unfortunately our leaders have no vision they&#39;re only interested in eating and getting their stomachs bigger and bigger <br>It&#39;s a shame in the name of leaders,"Unfortunately our leaders have no vision they're only interested in eating and getting their stomachs bigger and bigger 
It's a shame in the name of leaders",Iniesta,https://yt3.ggpht.com/CA4-jq38b2oWBR6k_z2OR2QNpmJE4fGxEu2KhTvfezEs0wl5rARghD7mU56zAT6wQOAxB2eg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCiYtAC1B9peDfZmfHKKxurA,UCiYtAC1B9peDfZmfHKKxurA,True,none,0,2022-12-19T19:11:34Z,2022-12-19T19:11:34Z,True,0,True
